month,metric,path,value
2025-06,pageviews,/spanish-verb-doler.html,405
2025-07,pageviews,/spanish-verb-doler.html,325
2025-08,pageviews,/spanish-verb-doler.html,193
2025-09,pageviews,/spanish-verb-doler.html,209
2025-10,pageviews,/spanish-verb-doler.html,170
2025-11,pageviews,/spanish-verb-doler.html,106
2025-12,pageviews,/spanish-verb-doler.html,168
2026-01,pageviews,/spanish-verb-doler.html,224
2026-02,pageviews,/spanish-verb-doler.html,207
2026-03,pageviews,/spanish-verb-doler.html,271
2026-04,pageviews,/spanish-verb-doler.html,304
2026-05,pageviews,/spanish-verb-doler.html,265
2026-06,pageviews,/spanish-verb-doler.html,156
2026-07,pageviews,/spanish-verb-doler.html,344
2026-08,pageviews,/spanish-verb-doler.html,135
2026-09,pageviews,/spanish-verb-doler.html,142
2020-09,pageviews,/french-verb-vouloir.html,1205
2020-10,pageviews,/french-verb-vouloir.html,1187
2020-11,pageviews,/french-verb-vouloir.html,1017
2020-12,pageviews,/french-verb-vouloir.html,931
2021-01,pageviews,/french-verb-vouloir.html,1200
2021-02,pageviews,/french-verb-vouloir.html,1157
2021-03,pageviews,/french-verb-vouloir.html,1325
2021-04,pageviews,/french-verb-vouloir.html,957
2021-05,pageviews,/french-verb-vouloir.html,847
2021-06,pageviews,/french-verb-vouloir.html,729
2021-07,pageviews,/french-verb-vouloir.html,652
2021-08,pageviews,/french-verb-vouloir.html,688
2021-09,pageviews,/french-verb-vouloir.html,717
2021-10,pageviews,/french-verb-vouloir.html,714
2021-11,pageviews,/french-verb-vouloir.html,720
2021-12,pageviews,/french-verb-vouloir.html,568
2022-01,pageviews,/french-verb-vouloir.html,709
2022-02,pageviews,/french-verb-vouloir.html,599
2022-03,pageviews,/french-verb-vouloir.html,621
2022-04,pageviews,/french-verb-vouloir.html,529
2022-05,pageviews,/french-verb-vouloir.html,680
2022-06,pageviews,/french-verb-vouloir.html,387
2022-07,pageviews,/french-verb-vouloir.html,427
2022-08,pageviews,/french-verb-vouloir.html,427
2022-09,pageviews,/french-verb-vouloir.html,453
2022-10,pageviews,/french-verb-vouloir.html,373
2022-11,pageviews,/french-verb-vouloir.html,408
2022-12,pageviews,/french-verb-vouloir.html,419
2023-01,pageviews,/french-verb-vouloir.html,421
2023-02,pageviews,/french-verb-vouloir.html,387
2023-03,pageviews,/french-verb-vouloir.html,414
2023-04,pageviews,/french-verb-vouloir.html,364
2023-05,pageviews,/french-verb-vouloir.html,413
2023-06,pageviews,/french-verb-vouloir.html,365
2023-07,pageviews,/french-verb-vouloir.html,347
2023-08,pageviews,/french-verb-vouloir.html,391
2023-09,pageviews,/french-verb-vouloir.html,308
2023-10,pageviews,/french-verb-vouloir.html,341
2023-11,pageviews,/french-verb-vouloir.html,375
2023-12,pageviews,/french-verb-vouloir.html,395
2024-01,pageviews,/french-verb-vouloir.html,299
2024-02,pageviews,/french-verb-vouloir.html,336
2024-03,pageviews,/french-verb-vouloir.html,605
2024-04,pageviews,/french-verb-vouloir.html,480
2024-05,pageviews,/french-verb-vouloir.html,592
2024-06,pageviews,/french-verb-vouloir.html,537
2024-07,pageviews,/french-verb-vouloir.html,572
2024-08,pageviews,/french-verb-vouloir.html,642
2024-09,pageviews,/french-verb-vouloir.html,728
2024-10,pageviews,/french-verb-vouloir.html,579
2024-11,pageviews,/french-verb-vouloir.html,279
2024-12,pageviews,/french-verb-vouloir.html,232
2025-01,pageviews,/french-verb-vouloir.html,305
2025-02,pageviews,/french-verb-vouloir.html,362
2025-03,pageviews,/french-verb-vouloir.html,331
2025-04,pageviews,/french-verb-vouloir.html,289
2025-05,pageviews,/french-verb-vouloir.html,335
2025-06,pageviews,/french-verb-vouloir.html,280
2025-07,pageviews,/french-verb-vouloir.html,225
2025-08,pageviews,/french-verb-vouloir.html,316
2025-09,pageviews,/french-verb-vouloir.html,391
2025-10,pageviews,/french-verb-vouloir.html,170
2025-11,pageviews,/french-verb-vouloir.html,235
2025-12,pageviews,/french-verb-vouloir.html,299
2026-01,pageviews,/french-verb-vouloir.html,258
2026-02,pageviews,/french-verb-vouloir.html,252
2026-03,pageviews,/french-verb-vouloir.html,378
2026-04,pageviews,/french-verb-vouloir.html,291
2026-05,pageviews,/french-verb-vouloir.html,350
2026-06,pageviews,/french-verb-vouloir.html,289
2026-07,pageviews,/french-verb-vouloir.html,266
2026-08,pageviews,/french-verb-vouloir.html,199
2026-09,pageviews,/french-verb-vouloir.html,118
2020-09,pageviews,/daily-french-lesson.html,919
2020-10,pageviews,/daily-french-lesson.html,888
2020-11,pageviews,/daily-french-lesson.html,847
2020-12,pageviews,/daily-french-lesson.html,880
2021-01,pageviews,/daily-french-lesson.html,982
2021-02,pageviews,/daily-french-lesson.html,892
2021-03,pageviews,/daily-french-lesson.html,937
2021-04,pageviews,/daily-french-lesson.html,945
2021-05,pageviews,/daily-french-lesson.html,863
2021-06,pageviews,/daily-french-lesson.html,1020
2021-07,pageviews,/daily-french-lesson.html,744
2021-08,pageviews,/daily-french-lesson.html,842
2021-09,pageviews,/daily-french-lesson.html,845
2021-10,pageviews,/daily-french-lesson.html,1265
2021-11,pageviews,/daily-french-lesson.html,990
2021-12,pageviews,/daily-french-lesson.html,827
2022-01,pageviews,/daily-french-lesson.html,935
2022-02,pageviews,/daily-french-lesson.html,784
2022-03,pageviews,/daily-french-lesson.html,642
2022-04,pageviews,/daily-french-lesson.html,759
2022-05,pageviews,/daily-french-lesson.html,851
2022-06,pageviews,/daily-french-lesson.html,728
2022-07,pageviews,/daily-french-lesson.html,680
2022-08,pageviews,/daily-french-lesson.html,605
2022-09,pageviews,/daily-french-lesson.html,589
2022-10,pageviews,/daily-french-lesson.html,691
2022-11,pageviews,/daily-french-lesson.html,567
2022-12,pageviews,/daily-french-lesson.html,556
2023-01,pageviews,/daily-french-lesson.html,1086
2023-02,pageviews,/daily-french-lesson.html,758
2023-03,pageviews,/daily-french-lesson.html,577
2023-04,pageviews,/daily-french-lesson.html,483
2023-05,pageviews,/daily-french-lesson.html,397
2023-06,pageviews,/daily-french-lesson.html,435
2023-07,pageviews,/daily-french-lesson.html,591
2023-08,pageviews,/daily-french-lesson.html,540
2023-09,pageviews,/daily-french-lesson.html,417
2023-10,pageviews,/daily-french-lesson.html,534
2023-11,pageviews,/daily-french-lesson.html,569
2023-12,pageviews,/daily-french-lesson.html,499
2024-01,pageviews,/daily-french-lesson.html,889
2024-02,pageviews,/daily-french-lesson.html,703
2024-03,pageviews,/daily-french-lesson.html,840
2024-04,pageviews,/daily-french-lesson.html,690
2024-05,pageviews,/daily-french-lesson.html,768
2024-06,pageviews,/daily-french-lesson.html,592
2024-07,pageviews,/daily-french-lesson.html,796
2024-08,pageviews,/daily-french-lesson.html,693
2024-09,pageviews,/daily-french-lesson.html,666
2024-10,pageviews,/daily-french-lesson.html,748
2024-11,pageviews,/daily-french-lesson.html,480
2024-12,pageviews,/daily-french-lesson.html,418
2025-01,pageviews,/daily-french-lesson.html,508
2025-02,pageviews,/daily-french-lesson.html,482
2025-03,pageviews,/daily-french-lesson.html,553
2025-04,pageviews,/daily-french-lesson.html,613
2025-05,pageviews,/daily-french-lesson.html,569
2025-06,pageviews,/daily-french-lesson.html,597
2025-07,pageviews,/daily-french-lesson.html,592
2025-08,pageviews,/daily-french-lesson.html,640
2025-09,pageviews,/daily-french-lesson.html,867
2025-10,pageviews,/daily-french-lesson.html,432
2025-11,pageviews,/daily-french-lesson.html,484
2025-12,pageviews,/daily-french-lesson.html,904
2026-01,pageviews,/daily-french-lesson.html,1336
2026-02,pageviews,/daily-french-lesson.html,922
2026-03,pageviews,/daily-french-lesson.html,925
2026-04,pageviews,/daily-french-lesson.html,521
2026-05,pageviews,/daily-french-lesson.html,663
2026-06,pageviews,/daily-french-lesson.html,565
2026-07,pageviews,/daily-french-lesson.html,483
2026-08,pageviews,/daily-french-lesson.html,425
2026-09,pageviews,/daily-french-lesson.html,259
2020-09,pageviews,/learn-german.html,794
2020-10,pageviews,/learn-german.html,1033
2020-11,pageviews,/learn-german.html,1149
2020-12,pageviews,/learn-german.html,1150
2021-01,pageviews,/learn-german.html,1048
2021-02,pageviews,/learn-german.html,919
2021-03,pageviews,/learn-german.html,965
2021-04,pageviews,/learn-german.html,933
2021-05,pageviews,/learn-german.html,787
2021-06,pageviews,/learn-german.html,812
2021-07,pageviews,/learn-german.html,841
2021-08,pageviews,/learn-german.html,1148
2021-09,pageviews,/learn-german.html,834
2021-10,pageviews,/learn-german.html,828
2021-11,pageviews,/learn-german.html,756
2021-12,pageviews,/learn-german.html,609
2022-01,pageviews,/learn-german.html,537
2022-02,pageviews,/learn-german.html,584
2022-03,pageviews,/learn-german.html,543
2022-04,pageviews,/learn-german.html,576
2022-05,pageviews,/learn-german.html,589
2022-06,pageviews,/learn-german.html,451
2022-07,pageviews,/learn-german.html,498
2022-08,pageviews,/learn-german.html,420
2022-09,pageviews,/learn-german.html,380
2022-10,pageviews,/learn-german.html,286
2022-11,pageviews,/learn-german.html,307
2022-12,pageviews,/learn-german.html,257
2023-01,pageviews,/learn-german.html,331
2023-02,pageviews,/learn-german.html,245
2023-03,pageviews,/learn-german.html,321
2023-04,pageviews,/learn-german.html,301
2023-05,pageviews,/learn-german.html,336
2023-06,pageviews,/learn-german.html,285
2023-07,pageviews,/learn-german.html,274
2023-08,pageviews,/learn-german.html,277
2023-09,pageviews,/learn-german.html,251
2023-10,pageviews,/learn-german.html,278
2023-11,pageviews,/learn-german.html,288
2023-12,pageviews,/learn-german.html,273
2024-01,pageviews,/learn-german.html,368
2024-02,pageviews,/learn-german.html,552
2024-03,pageviews,/learn-german.html,721
2024-04,pageviews,/learn-german.html,342
2024-05,pageviews,/learn-german.html,393
2024-06,pageviews,/learn-german.html,327
2024-07,pageviews,/learn-german.html,432
2024-08,pageviews,/learn-german.html,441
2024-09,pageviews,/learn-german.html,400
2024-10,pageviews,/learn-german.html,380
2024-11,pageviews,/learn-german.html,221
2024-12,pageviews,/learn-german.html,267
2025-01,pageviews,/learn-german.html,289
2025-02,pageviews,/learn-german.html,279
2025-03,pageviews,/learn-german.html,342
2025-04,pageviews,/learn-german.html,253
2025-05,pageviews,/learn-german.html,264
2025-06,pageviews,/learn-german.html,319
2025-07,pageviews,/learn-german.html,270
2025-08,pageviews,/learn-german.html,275
2025-09,pageviews,/learn-german.html,630
2025-10,pageviews,/learn-german.html,268
2025-11,pageviews,/learn-german.html,292
2025-12,pageviews,/learn-german.html,783
2026-01,pageviews,/learn-german.html,956
2026-02,pageviews,/learn-german.html,656
2026-03,pageviews,/learn-german.html,722
2026-04,pageviews,/learn-german.html,219
2026-05,pageviews,/learn-german.html,445
2026-06,pageviews,/learn-german.html,412
2026-07,pageviews,/learn-german.html,295
2026-08,pageviews,/learn-german.html,232
2026-09,pageviews,/learn-german.html,130
2020-09,pageviews,/french-verb-prendre.html,928
2020-10,pageviews,/french-verb-prendre.html,917
2020-11,pageviews,/french-verb-prendre.html,876
2020-12,pageviews,/french-verb-prendre.html,789
2021-01,pageviews,/french-verb-prendre.html,1086
2021-02,pageviews,/french-verb-prendre.html,1112
2021-03,pageviews,/french-verb-prendre.html,1076
2021-04,pageviews,/french-verb-prendre.html,932
2021-05,pageviews,/french-verb-prendre.html,965
2021-06,pageviews,/french-verb-prendre.html,588
2021-07,pageviews,/french-verb-prendre.html,469
2021-08,pageviews,/french-verb-prendre.html,408
2021-09,pageviews,/french-verb-prendre.html,492
2021-10,pageviews,/french-verb-prendre.html,521
2021-11,pageviews,/french-verb-prendre.html,539
2021-12,pageviews,/french-verb-prendre.html,417
2022-01,pageviews,/french-verb-prendre.html,484
2022-02,pageviews,/french-verb-prendre.html,440
2022-03,pageviews,/french-verb-prendre.html,513
2022-04,pageviews,/french-verb-prendre.html,406
2022-05,pageviews,/french-verb-prendre.html,363
2022-06,pageviews,/french-verb-prendre.html,220
2022-07,pageviews,/french-verb-prendre.html,210
2022-08,pageviews,/french-verb-prendre.html,175
2022-09,pageviews,/french-verb-prendre.html,254
2022-10,pageviews,/french-verb-prendre.html,185
2022-11,pageviews,/french-verb-prendre.html,175
2022-12,pageviews,/french-verb-prendre.html,184
2023-01,pageviews,/french-verb-prendre.html,182
2023-02,pageviews,/french-verb-prendre.html,201
2023-03,pageviews,/french-verb-prendre.html,286
2023-04,pageviews,/french-verb-prendre.html,304
2023-05,pageviews,/french-verb-prendre.html,269
2023-06,pageviews,/french-verb-prendre.html,213
2023-07,pageviews,/french-verb-prendre.html,162
2023-08,pageviews,/french-verb-prendre.html,170
2023-09,pageviews,/french-verb-prendre.html,199
2023-10,pageviews,/french-verb-prendre.html,214
2023-11,pageviews,/french-verb-prendre.html,191
2023-12,pageviews,/french-verb-prendre.html,149
2024-01,pageviews,/french-verb-prendre.html,135
2024-02,pageviews,/french-verb-prendre.html,159
2024-03,pageviews,/french-verb-prendre.html,460
2024-04,pageviews,/french-verb-prendre.html,136
2024-05,pageviews,/french-verb-prendre.html,129
2024-06,pageviews,/french-verb-prendre.html,114
2024-07,pageviews,/french-verb-prendre.html,116
2024-08,pageviews,/french-verb-prendre.html,111
2024-09,pageviews,/french-verb-prendre.html,172
2024-10,pageviews,/french-verb-prendre.html,97
2024-11,pageviews,/french-verb-prendre.html,89
2024-12,pageviews,/french-verb-prendre.html,79
2025-01,pageviews,/french-verb-prendre.html,128
2025-02,pageviews,/french-verb-prendre.html,188
2025-03,pageviews,/french-verb-prendre.html,161
2025-04,pageviews,/french-verb-prendre.html,99
2025-05,pageviews,/french-verb-prendre.html,144
2025-06,pageviews,/french-verb-prendre.html,146
2025-07,pageviews,/french-verb-prendre.html,133
2025-08,pageviews,/french-verb-prendre.html,223
2025-09,pageviews,/french-verb-prendre.html,203
2025-10,pageviews,/french-verb-prendre.html,101
2025-11,pageviews,/french-verb-prendre.html,105
2025-12,pageviews,/french-verb-prendre.html,153
2026-01,pageviews,/french-verb-prendre.html,220
2026-02,pageviews,/french-verb-prendre.html,236
2026-03,pageviews,/french-verb-prendre.html,300
2026-04,pageviews,/french-verb-prendre.html,262
2026-05,pageviews,/french-verb-prendre.html,219
2026-06,pageviews,/french-verb-prendre.html,239
2026-07,pageviews,/french-verb-prendre.html,196
2026-08,pageviews,/french-verb-prendre.html,110
2026-09,pageviews,/french-verb-prendre.html,77
2020-09,pageviews,/spanish-verb-lavar.html,1492
2020-10,pageviews,/spanish-verb-lavar.html,1568
2020-11,pageviews,/spanish-verb-lavar.html,1477
2020-12,pageviews,/spanish-verb-lavar.html,1285
2021-01,pageviews,/spanish-verb-lavar.html,1189
2021-02,pageviews,/spanish-verb-lavar.html,1203
2021-03,pageviews,/spanish-verb-lavar.html,1135
2021-04,pageviews,/spanish-verb-lavar.html,925
2021-05,pageviews,/spanish-verb-lavar.html,767
2021-06,pageviews,/spanish-verb-lavar.html,494
2021-07,pageviews,/spanish-verb-lavar.html,285
2021-08,pageviews,/spanish-verb-lavar.html,336
2021-09,pageviews,/spanish-verb-lavar.html,820
2021-10,pageviews,/spanish-verb-lavar.html,647
2021-11,pageviews,/spanish-verb-lavar.html,806
2021-12,pageviews,/spanish-verb-lavar.html,583
2022-01,pageviews,/spanish-verb-lavar.html,687
2022-02,pageviews,/spanish-verb-lavar.html,661
2022-03,pageviews,/spanish-verb-lavar.html,447
2022-04,pageviews,/spanish-verb-lavar.html,374
2022-05,pageviews,/spanish-verb-lavar.html,310
2022-06,pageviews,/spanish-verb-lavar.html,192
2022-07,pageviews,/spanish-verb-lavar.html,184
2022-08,pageviews,/spanish-verb-lavar.html,167
2022-09,pageviews,/spanish-verb-lavar.html,283
2022-10,pageviews,/spanish-verb-lavar.html,259
2022-11,pageviews,/spanish-verb-lavar.html,241
2022-12,pageviews,/spanish-verb-lavar.html,197
2023-01,pageviews,/spanish-verb-lavar.html,291
2023-02,pageviews,/spanish-verb-lavar.html,355
2023-03,pageviews,/spanish-verb-lavar.html,333
2023-04,pageviews,/spanish-verb-lavar.html,236
2023-05,pageviews,/spanish-verb-lavar.html,224
2023-06,pageviews,/spanish-verb-lavar.html,201
2023-07,pageviews,/spanish-verb-lavar.html,176
2023-08,pageviews,/spanish-verb-lavar.html,205
2023-09,pageviews,/spanish-verb-lavar.html,260
2023-10,pageviews,/spanish-verb-lavar.html,335
2023-11,pageviews,/spanish-verb-lavar.html,304
2023-12,pageviews,/spanish-verb-lavar.html,283
2024-01,pageviews,/spanish-verb-lavar.html,290
2024-02,pageviews,/spanish-verb-lavar.html,284
2024-03,pageviews,/spanish-verb-lavar.html,639
2024-04,pageviews,/spanish-verb-lavar.html,285
2024-05,pageviews,/spanish-verb-lavar.html,246
2024-06,pageviews,/spanish-verb-lavar.html,146
2024-07,pageviews,/spanish-verb-lavar.html,126
2024-08,pageviews,/spanish-verb-lavar.html,157
2024-09,pageviews,/spanish-verb-lavar.html,238
2024-10,pageviews,/spanish-verb-lavar.html,235
2024-11,pageviews,/spanish-verb-lavar.html,181
2024-12,pageviews,/spanish-verb-lavar.html,177
2025-01,pageviews,/spanish-verb-lavar.html,280
2025-02,pageviews,/spanish-verb-lavar.html,295
2025-03,pageviews,/spanish-verb-lavar.html,287
